user_id,cohort,ability_group,personality,ability,courses_completed,gpa_4,retake_credits,improvement_credits,academic_classification
2111904,21,KHA,BINH_THUONG,7.368,55,2.816,0,0,KHA
2119823,21,KHA,BINH_THUONG,7.197,55,2.697,0,0,TRUNG_BINH_KHA
2127742,21,KHA,CHAM,7.841,55,3.952,0,0,XUAT_SAC
2135661,21,KHA,BINH_THUONG,7.519,55,3.017,0,0,KHA
2143580,21,DROPOUT,HOAN_CANH_KHO_KHAN,3.0,0,0.0,83,0,YEU
2151499,21,KHA,BINH_THUONG,6.8,55,2.493,0,0,TRUNG_BINH_KHA
2159418,21,KHA,BINH_THUONG,7.062,55,2.622,0,0,TRUNG_BINH_KHA
2167337,21,KHA,BINH_THUONG,6.8,55,2.466,0,0,TRUNG_BINH_KHA
2175256,21,GIOI,CHAM,8.378,55,4.0,0,0,XUAT_SAC
2183175,21,KHA,CHAM,7.53,55,3.81,0,0,XUAT_SAC
2191094,21,KHA,BINH_THUONG,7.648,54,3.045,0,0,KHA
2199013,21,KHA,BINH_THUONG,8.031,55,3.211,0,0,GIOI
2106932,21,GIOI,BINH_THUONG,8.477,55,3.493,0,0,GIOI
2114851,21,KHA,LUOI,6.918,55,2.16,1,0,TRUNG_BINH
2122770,21,GIOI,CHAM,8.251,55,4.0,0,0,XUAT_SAC
2130689,21,GIOI,BINH_THUONG,8.222,55,3.395,0,0,GIOI
2138608,21,KHA,BINH_THUONG,7.315,54,2.649,0,0,TRUNG_BINH_KHA
2146527,21,KHA,BINH_THUONG,7.098,55,2.861,0,0,KHA
2154446,21,KHA,HOAN_CANH_KHO_KHAN,7.432,55,2.429,0,0,TRUNG_BINH_KHA
2162365,21,KHA,BINH_THUONG,6.83,55,2.507,3,0,TRUNG_BINH_KHA
2170284,21,GIOI,CHAM,8.534,54,4.0,0,0,XUAT_SAC
2178203,21,KHA,BINH_THUONG,7.425,55,3.014,0,0,KHA
2186122,21,GIOI,BINH_THUONG,8.001,54,3.257,0,0,GIOI
2194041,21,KHA,BINH_THUONG,6.8,55,2.361,0,0,TRUNG_BINH
2101960,21,GIOI,CHAM,8.418,54,4.0,0,0,XUAT_SAC
2109879,21,KHA,CHAM,7.247,55,3.68,0,0,XUAT_SAC
2117798,21,KHA,BINH_THUONG,7.902,55,3.126,0,0,KHA
2125717,21,KHA,BINH_THUONG,7.398,55,2.707,0,0,TRUNG_BINH_KHA
2133636,21,KHA,BINH_THUONG,7.476,55,2.84,0,0,KHA
2141555,21,KHA,BINH_THUONG,7.464,54,2.851,0,0,KHA
2149474,21,GIOI,CHAM,8.292,55,3.986,0,0,XUAT_SAC
2157393,21,KHA,CHAM,6.8,55,3.466,0,0,GIOI
2165312,21,KHA,LUOI,7.281,55,2.408,6,0,TRUNG_BINH_KHA
2173231,21,KHA,LUOI,6.819,55,2.18,4,0,TRUNG_BINH
2181150,21,KHA,HOAN_CANH_KHO_KHAN,7.502,55,2.561,0,0,TRUNG_BINH_KHA
2189069,21,GIOI,BINH_THUONG,8.159,55,3.33,0,0,GIOI
2196988,21,GIOI,BINH_THUONG,8.425,55,3.486,0,0,GIOI
2104907,21,KHA,LUOI,7.638,55,2.507,0,0,TRUNG_BINH_KHA
2112826,21,DROPOUT,BINH_THUONG,3.0,0,0.0,86,0,YEU
2120745,21,KHA,HOAN_CANH_KHO_KHAN,7.672,55,2.684,0,0,TRUNG_BINH_KHA
2128664,21,KHA,CHAM,6.99,55,3.514,0,0,GIOI
2136583,21,GIOI,CHAM,8.985,54,4.0,0,0,XUAT_SAC
2144502,21,GIOI,BINH_THUONG,8.111,55,3.238,0,0,GIOI
2152421,21,KHA,BINH_THUONG,7.36,55,2.833,0,0,KHA
2160340,21,GIOI,LUOI,8.631,54,3.292,0,0,GIOI
2168259,21,GIOI,BINH_THUONG,8.143,55,3.289,0,0,GIOI
2176178,21,KHA,LUOI,7.139,55,2.316,9,0,TRUNG_BINH
2184097,21,KHA,BINH_THUONG,8.156,55,3.303,0,0,GIOI
2192016,21,KHA,BINH_THUONG,7.132,54,2.75,0,0,TRUNG_BINH_KHA
2199935,21,KHA,BINH_THUONG,7.843,55,3.061,0,0,KHA
2107854,21,KHA,BINH_THUONG,7.562,55,3.007,0,0,KHA
2115773,21,KHA,BINH_THUONG,6.959,55,2.531,0,0,TRUNG_BINH_KHA
2123692,21,KHA,HOAN_CANH_KHO_KHAN,7.152,55,2.33,0,0,TRUNG_BINH
2131611,21,KHA,CHAM,7.384,55,3.803,0,0,XUAT_SAC
2139530,21,KHA,CHAM,7.2,55,3.748,0,0,XUAT_SAC
2147449,21,KHA,HOAN_CANH_KHO_KHAN,7.69,55,2.551,0,0,TRUNG_BINH_KHA
2155368,21,GIOI,CHAM,8.389,54,4.0,0,0,XUAT_SAC
2163287,21,KHA,LUOI,7.253,55,2.405,4,0,TRUNG_BINH_KHA
2171206,21,KHA,BINH_THUONG,7.621,55,2.942,0,0,KHA
2179125,21,KHA,BINH_THUONG,7.271,55,2.82,0,0,KHA
2187044,21,KHA,LUOI,7.234,55,2.395,0,0,TRUNG_BINH
2194963,21,GIOI,BINH_THUONG,8.957,55,3.745,0,0,XUAT_SAC
2102882,21,KHA,BINH_THUONG,7.886,55,3.139,0,0,KHA
2110801,21,KHA,CHAM,7.03,55,3.605,0,0,XUAT_SAC
2118720,21,KHA,LUOI,7.29,54,2.365,0,0,TRUNG_BINH
2126639,21,KHA,BINH_THUONG,7.522,55,2.864,0,0,KHA
2134558,21,KHA,BINH_THUONG,7.588,55,2.874,0,0,KHA
2142477,21,KHA,LUOI,6.8,55,2.133,13,0,TRUNG_BINH
2150396,21,KHA,CHAM,7.121,55,3.762,0,0,XUAT_SAC
2158315,21,GIOI,LUOI,8.752,55,3.442,0,0,GIOI
2166234,21,KHA,CHAM,7.582,55,3.867,0,0,XUAT_SAC
2174153,21,KHA,LUOI,7.223,55,2.34,3,0,TRUNG_BINH
2182072,21,GIOI,BINH_THUONG,8.264,55,3.388,0,0,GIOI
2189991,21,GIOI,BINH_THUONG,7.854,54,3.233,0,0,GIOI
2197910,21,KHA,BINH_THUONG,6.98,55,2.452,0,0,TRUNG_BINH_KHA
2105829,21,DROPOUT,LUOI,3.0,0,0.0,89,0,YEU
2113748,21,GIOI,BINH_THUONG,8.094,55,3.388,0,0,GIOI
2121667,21,GIOI,BINH_THUONG,8.178,55,3.303,0,0,GIOI
2129586,21,KHA,HOAN_CANH_KHO_KHAN,7.535,54,2.49,0,0,TRUNG_BINH_KHA
2137505,21,GIOI,LUOI,8.395,54,3.073,0,0,KHA
2145424,21,GIOI,BINH_THUONG,8.195,55,3.391,0,0,GIOI
2153343,21,GIOI,LUOI,7.95,55,2.918,0,0,KHA
2161262,21,KHA,LUOI,7.071,55,2.282,0,0,TRUNG_BINH
2169181,21,KHA,LUOI,7.26,55,2.612,0,0,TRUNG_BINH_KHA
2177100,21,KHA,LUOI,7.077,55,2.238,0,0,TRUNG_BINH
2185019,21,GIOI,CHAM,8.193,55,4.0,0,0,XUAT_SAC
2192938,21,GIOI,LUOI,8.432,55,3.088,0,0,KHA
2100857,21,GIOI,BINH_THUONG,8.481,55,3.49,0,0,GIOI
2108776,21,KHA,LUOI,7.29,54,2.406,4,0,TRUNG_BINH_KHA
2116695,21,DROPOUT,BINH_THUONG,3.0,0,0.0,83,0,YEU
2124614,21,KHA,BINH_THUONG,6.856,55,2.568,0,0,TRUNG_BINH_KHA
2132533,21,KHA,BINH_THUONG,6.8,54,2.444,0,0,TRUNG_BINH_KHA
2140452,21,KHA,CHAM,7.695,54,3.889,0,0,XUAT_SAC
2148371,21,KHA,HOAN_CANH_KHO_KHAN,7.545,55,2.571,0,0,TRUNG_BINH_KHA
2156290,21,KHA,CHAM,7.484,55,3.844,0,0,XUAT_SAC
2164209,21,KHA,BINH_THUONG,7.326,54,2.705,0,0,TRUNG_BINH_KHA
2172128,21,KHA,BINH_THUONG,7.231,55,2.793,0,0,TRUNG_BINH_KHA
2180047,21,KHA,LUOI,7.67,55,2.697,0,0,TRUNG_BINH_KHA
2187966,21,TRUNG_BINH,BINH_THUONG,5.742,50,1.936,31,0,YEU
2195885,21,TRUNG_BINH,CHAM,5.82,50,2.754,23,0,TRUNG_BINH_KHA
2103804,21,GIOI,BINH_THUONG,8.733,54,3.674,0,0,XUAT_SAC
2111723,21,KHA,CHAM,7.709,55,3.973,0,0,XUAT_SAC
2119642,21,GIOI,CHAM,8.603,54,3.986,0,0,XUAT_SAC
2127561,21,KHA,CHAM,7.303,55,3.782,0,0,XUAT_SAC
2135480,21,TRUNG_BINH,BINH_THUONG,5.884,49,1.981,46,0,YEU
2143399,21,KHA,BINH_THUONG,7.443,55,2.874,0,0,KHA
2151318,21,KHA,BINH_THUONG,7.141,55,2.752,0,0,TRUNG_BINH_KHA
2159237,21,KHA,BINH_THUONG,6.8,54,2.562,1,0,TRUNG_BINH_KHA
2167156,21,GIOI,CHAM,8.337,54,3.986,0,0,XUAT_SAC
2175075,21,GIOI,BINH_THUONG,8.26,55,3.442,0,0,GIOI
2182994,21,KHA,HOAN_CANH_KHO_KHAN,6.8,55,2.143,3,0,TRUNG_BINH
2190913,21,KHA,BINH_THUONG,7.426,55,2.891,0,0,KHA
2198832,21,DROPOUT,BINH_THUONG,3.0,0,0.0,80,0,YEU
2106751,21,KHA,BINH_THUONG,7.359,55,2.796,0,0,TRUNG_BINH_KHA
2114670,21,KHA,LUOI,7.567,55,2.514,0,0,TRUNG_BINH_KHA
2122589,21,KHA,LUOI,7.371,55,2.429,3,0,TRUNG_BINH_KHA
2130508,21,KHA,BINH_THUONG,7.011,55,2.629,0,0,TRUNG_BINH_KHA
2138427,21,KHA,BINH_THUONG,6.8,55,2.486,0,0,TRUNG_BINH_KHA
2146346,21,GIOI,BINH_THUONG,8.624,55,3.622,0,0,XUAT_SAC
2154265,21,KHA,CHAM,7.413,55,3.684,0,0,XUAT_SAC
2162184,21,GIOI,HOAN_CANH_KHO_KHAN,8.333,55,3.139,0,0,KHA
2170103,21,KHA,BINH_THUONG,7.455,55,2.83,0,0,KHA
2178022,21,KHA,BINH_THUONG,7.472,55,2.898,0,0,KHA
2185941,21,KHA,HOAN_CANH_KHO_KHAN,7.601,55,2.711,3,0,TRUNG_BINH_KHA
2193860,21,KHA,BINH_THUONG,6.804,55,2.435,0,0,TRUNG_BINH_KHA
2101779,21,KHA,BINH_THUONG,7.428,55,2.905,0,0,KHA
2109698,21,GIOI,BINH_THUONG,8.519,55,3.435,0,0,GIOI
2117617,21,KHA,HOAN_CANH_KHO_KHAN,7.361,55,2.432,0,0,TRUNG_BINH_KHA
2125536,21,TRUNG_BINH,HOAN_CANH_KHO_KHAN,5.699,31,1.744,64,0,YEU
2133455,21,KHA,BINH_THUONG,6.997,55,2.65,0,0,TRUNG_BINH_KHA
2141374,21,GIOI,HOAN_CANH_KHO_KHAN,8.247,55,2.986,0,0,KHA
2149293,21,KHA,BINH_THUONG,7.404,55,2.895,0,0,KHA
2157212,21,DROPOUT,BINH_THUONG,3.628,0,0.0,86,0,YEU
2165131,21,GIOI,LUOI,8.034,54,2.872,0,0,KHA
2173050,21,KHA,CHAM,7.707,55,3.939,0,0,XUAT_SAC
2180969,21,DROPOUT,CHAM,3.0,5,1.615,85,0,YEU
2188888,21,KHA,CHAM,7.754,55,3.918,0,0,XUAT_SAC
2196807,21,KHA,BINH_THUONG,6.999,55,2.548,0,0,TRUNG_BINH_KHA
2104726,21,GIOI,BINH_THUONG,8.247,55,3.418,0,0,GIOI
2112645,21,KHA,BINH_THUONG,7.047,54,2.49,0,0,TRUNG_BINH_KHA
2120564,21,KHA,BINH_THUONG,7.279,55,2.748,0,0,TRUNG_BINH_KHA
2128483,21,KHA,BINH_THUONG,7.226,55,2.677,0,0,TRUNG_BINH_KHA
2136402,21,KHA,CHAM,7.569,55,3.786,0,0,XUAT_SAC
2144321,21,GIOI,CHAM,8.397,55,4.0,0,0,XUAT_SAC
2152240,21,KHA,BINH_THUONG,7.354,55,2.755,0,0,TRUNG_BINH_KHA
2160159,21,KHA,BINH_THUONG,7.011,55,2.714,0,0,TRUNG_BINH_KHA
2168078,21,GIOI,LUOI,8.185,55,3.068,0,0,KHA
2175997,21,KHA,BINH_THUONG,7.545,55,2.922,0,0,KHA
2183916,21,GIOI,CHAM,7.877,55,3.976,0,0,XUAT_SAC
2191835,21,GIOI,CHAM,8.201,55,3.993,0,0,XUAT_SAC
2199754,21,KHA,BINH_THUONG,7.693,55,2.997,0,0,KHA
2107673,21,KHA,BINH_THUONG,7.431,55,2.922,0,0,KHA
2115592,21,KHA,BINH_THUONG,6.994,55,2.639,0,0,TRUNG_BINH_KHA
2123511,21,KHA,BINH_THUONG,7.341,55,2.939,0,0,KHA
2131430,21,KHA,BINH_THUONG,7.24,55,2.646,0,0,TRUNG_BINH_KHA
2139349,21,KHA,CHAM,7.271,55,3.81,0,0,XUAT_SAC
2147268,21,KHA,LUOI,7.691,55,2.718,0,0,TRUNG_BINH_KHA
2155187,21,GIOI,CHAM,8.084,55,3.99,0,0,XUAT_SAC
2163106,21,KHA,LUOI,6.984,55,2.265,1,0,TRUNG_BINH
2171025,21,GIOI,BINH_THUONG,8.082,55,3.439,0,0,GIOI
2178944,21,GIOI,BINH_THUONG,8.458,55,3.415,0,0,GIOI
2186863,21,DROPOUT,BINH_THUONG,3.0,0,0.0,86,0,YEU
2194782,21,GIOI,BINH_THUONG,8.209,55,3.452,0,0,GIOI
2102701,21,GIOI,BINH_THUONG,8.157,55,3.347,0,0,GIOI
2110620,21,KHA,BINH_THUONG,7.526,55,2.915,0,0,KHA
2118539,21,KHA,CHAM,7.496,55,3.874,0,0,XUAT_SAC
2126458,21,KHA,BINH_THUONG,7.551,55,2.888,0,0,KHA
2134377,21,GIOI,BINH_THUONG,8.36,55,3.415,0,0,GIOI
2142296,21,KHA,HOAN_CANH_KHO_KHAN,7.219,55,2.378,0,0,TRUNG_BINH
2150215,21,KHA,LUOI,7.162,55,2.408,6,0,TRUNG_BINH_KHA
2158134,21,KHA,HOAN_CANH_KHO_KHAN,7.138,55,2.289,3,0,TRUNG_BINH
2166053,21,GIOI,BINH_THUONG,8.446,55,3.531,0,0,GIOI
2173972,21,KHA,BINH_THUONG,7.172,55,2.677,0,0,TRUNG_BINH_KHA
2181891,21,GIOI,BINH_THUONG,8.05,55,3.255,0,0,GIOI
2189810,21,KHA,LUOI,7.337,55,2.517,1,0,TRUNG_BINH_KHA
2197729,21,KHA,BINH_THUONG,7.416,55,2.901,0,0,KHA
2105648,21,KHA,LUOI,6.836,54,2.25,11,0,TRUNG_BINH
2113567,21,GIOI,LUOI,8.109,55,2.837,0,0,KHA
2121486,21,KHA,CHAM,7.279,55,3.697,0,0,XUAT_SAC
2129405,21,KHA,CHAM,7.348,54,3.719,0,0,XUAT_SAC
2137324,21,GIOI,CHAM,8.453,55,3.973,0,0,XUAT_SAC
2145243,21,DROPOUT,CHAM,3.0,6,1.5,85,0,YEU
2153162,21,KHA,BINH_THUONG,7.222,55,2.721,0,0,TRUNG_BINH_KHA
2161081,21,KHA,BINH_THUONG,6.97,55,2.571,0,0,TRUNG_BINH_KHA
2169000,21,KHA,BINH_THUONG,6.8,55,2.425,0,0,TRUNG_BINH_KHA
2176919,21,DROPOUT,BINH_THUONG,3.0,0,0.0,89,0,YEU
2184838,21,KHA,HOAN_CANH_KHO_KHAN,7.244,55,2.347,0,0,TRUNG_BINH
2192757,21,KHA,BINH_THUONG,6.8,55,2.469,0,0,TRUNG_BINH_KHA
2100676,21,KHA,CHAM,7.823,55,3.976,0,0,XUAT_SAC
2108595,21,KHA,LUOI,7.324,55,2.412,4,0,TRUNG_BINH_KHA
2116514,21,KHA,LUOI,7.096,54,2.309,1,0,TRUNG_BINH
2124433,21,KHA,BINH_THUONG,7.054,55,2.612,0,0,TRUNG_BINH_KHA
2132352,21,KHA,LUOI,7.681,55,2.684,0,0,TRUNG_BINH_KHA
2140271,21,KHA,CHAM,7.218,55,3.707,0,0,XUAT_SAC
2148190,21,KHA,BINH_THUONG,7.358,55,2.765,0,0,TRUNG_BINH_KHA
2156109,21,GIOI,CHAM,8.362,54,4.0,0,0,XUAT_SAC
2164028,21,KHA,BINH_THUONG,7.664,54,2.969,0,0,KHA
2171947,21,KHA,LUOI,7.272,55,2.425,3,0,TRUNG_BINH_KHA
2179866,21,KHA,CHAM,7.597,55,3.84,0,0,XUAT_SAC
2187785,21,KHA,CHAM,7.378,55,3.68,0,0,XUAT_SAC
2195704,21,KHA,BINH_THUONG,7.135,55,2.588,0,0,TRUNG_BINH_KHA
2103623,21,KHA,CHAM,7.543,55,3.918,0,0,XUAT_SAC
2111542,21,KHA,LUOI,7.732,55,2.684,0,0,TRUNG_BINH_KHA
2119461,21,KHA,BINH_THUONG,7.527,55,2.84,0,0,KHA
2127380,21,KHA,BINH_THUONG,7.139,55,2.731,0,0,TRUNG_BINH_KHA
2135299,21,KHA,BINH_THUONG,7.059,55,2.565,3,0,TRUNG_BINH_KHA
2143218,21,KHA,CHAM,6.858,55,3.415,0,0,GIOI
2151137,21,KHA,CHAM,7.359,54,3.868,0,0,XUAT_SAC
2159056,21,GIOI,HOAN_CANH_KHO_KHAN,8.098,55,2.864,0,0,KHA
2166975,21,GIOI,BINH_THUONG,7.961,55,3.231,0,0,GIOI
2174894,21,GIOI,BINH_THUONG,8.11,55,3.289,0,0,GIOI
2182813,21,KHA,CHAM,6.895,54,3.444,0,0,GIOI
2190732,21,GIOI,BINH_THUONG,8.505,55,3.561,0,0,GIOI
2198651,21,KHA,BINH_THUONG,7.708,54,3.052,0,0,KHA
2106570,21,GIOI,BINH_THUONG,8.075,55,3.15,0,0,KHA
2114489,21,KHA,CHAM,7.385,55,3.867,0,0,XUAT_SAC
2122408,21,KHA,BINH_THUONG,7.393,55,2.816,0,0,KHA
2130327,21,KHA,CHAM,7.623,54,3.868,0,0,XUAT_SAC
2138246,21,KHA,BINH_THUONG,7.015,55,2.633,0,0,TRUNG_BINH_KHA
2146165,21,KHA,LUOI,7.271,55,2.344,0,0,TRUNG_BINH
2154084,21,GIOI,BINH_THUONG,8.459,55,3.575,0,0,GIOI
2162003,21,KHA,BINH_THUONG,7.412,54,2.889,0,0,KHA
2169922,21,DROPOUT,CHAM,3.771,28,1.676,66,0,YEU
2177841,21,KHA,BINH_THUONG,7.842,55,3.071,0,0,KHA
2185760,21,KHA,CHAM,7.308,55,3.813,0,0,XUAT_SAC
2193679,21,KHA,BINH_THUONG,6.951,54,2.535,0,0,TRUNG_BINH_KHA
2101598,21,KHA,CHAM,7.189,54,3.712,0,0,XUAT_SAC
2109517,21,TRUNG_BINH,BINH_THUONG,5.465,38,1.869,43,0,YEU
2117436,21,KHA,CHAM,7.362,55,3.793,0,0,XUAT_SAC
2125355,21,KHA,BINH_THUONG,7.37,55,2.813,0,0,KHA
2133274,21,KHA,BINH_THUONG,7.29,55,2.599,0,0,TRUNG_BINH_KHA
2141193,21,KHA,BINH_THUONG,7.306,54,2.719,0,0,TRUNG_BINH_KHA
2149112,21,GIOI,CHAM,8.116,55,4.0,0,0,XUAT_SAC
2157031,21,KHA,BINH_THUONG,7.406,55,2.901,0,0,KHA
2164950,21,KHA,BINH_THUONG,7.479,55,2.949,0,0,KHA
2172869,21,KHA,BINH_THUONG,7.386,55,2.922,0,0,KHA
2180788,21,KHA,BINH_THUONG,8.036,54,3.326,0,0,GIOI
2188707,21,KHA,BINH_THUONG,7.15,55,2.612,0,0,TRUNG_BINH_KHA
2196626,21,GIOI,BINH_THUONG,8.264,55,3.49,0,0,GIOI
2104545,21,KHA,LUOI,7.203,55,2.449,12,0,TRUNG_BINH_KHA
2112464,21,KHA,CHAM,7.402,55,3.874,0,0,XUAT_SAC
2120383,21,KHA,LUOI,7.119,55,2.327,7,0,TRUNG_BINH
2128302,21,GIOI,BINH_THUONG,8.363,55,3.442,0,0,GIOI
2136221,21,KHA,BINH_THUONG,7.269,55,2.776,0,0,TRUNG_BINH_KHA
2144140,21,GIOI,BINH_THUONG,8.184,55,3.395,0,0,GIOI
2152059,21,KHA,BINH_THUONG,7.197,55,2.837,0,0,KHA
2159978,21,KHA,CHAM,7.514,55,3.878,0,0,XUAT_SAC
2167897,21,KHA,CHAM,7.248,55,3.827,0,0,XUAT_SAC
2175816,21,KHA,BINH_THUONG,7.12,54,2.747,4,0,TRUNG_BINH_KHA
2183735,21,DROPOUT,HOAN_CANH_KHO_KHAN,3.0,0,0.0,86,0,YEU
2191654,21,KHA,LUOI,7.457,55,2.507,0,0,TRUNG_BINH_KHA
2199573,21,KHA,CHAM,7.847,55,3.949,0,0,XUAT_SAC
2107492,21,KHA,BINH_THUONG,7.061,54,2.823,0,0,KHA
2115411,21,KHA,CHAM,7.171,55,3.629,0,0,XUAT_SAC
2123330,21,KHA,HOAN_CANH_KHO_KHAN,6.8,55,2.105,9,0,TRUNG_BINH
2131249,21,KHA,BINH_THUONG,7.243,54,2.733,0,0,TRUNG_BINH_KHA
2139168,21,KHA,CHAM,7.272,55,3.724,0,0,XUAT_SAC
2147087,21,KHA,BINH_THUONG,7.799,54,3.076,0,0,KHA
2155006,21,GIOI,HOAN_CANH_KHO_KHAN,8.138,55,2.864,0,0,KHA
2162925,21,DROPOUT,BINH_THUONG,3.0,0,0.0,86,0,YEU
2170844,21,KHA,BINH_THUONG,6.8,55,2.418,3,0,TRUNG_BINH_KHA
2178763,21,KHA,BINH_THUONG,7.683,55,3.065,0,0,KHA
2186682,21,KHA,CHAM,7.645,55,3.915,0,0,XUAT_SAC
2194601,21,KHA,LUOI,7.293,55,2.374,4,0,TRUNG_BINH
2102520,21,KHA,CHAM,7.529,55,3.912,0,0,XUAT_SAC
2110439,21,GIOI,CHAM,7.948,55,3.997,0,0,XUAT_SAC
2118358,21,KHA,CHAM,7.775,55,3.949,0,0,XUAT_SAC
2126277,21,KHA,BINH_THUONG,7.669,55,3.037,0,0,KHA
2134196,21,KHA,BINH_THUONG,7.568,55,3.078,0,0,KHA
2142115,21,KHA,CHAM,7.163,55,3.602,0,0,XUAT_SAC
2150034,21,KHA,BINH_THUONG,7.606,54,2.924,0,0,KHA
2157953,21,KHA,BINH_THUONG,7.373,55,2.755,0,0,TRUNG_BINH_KHA
2165872,21,KHA,BINH_THUONG,7.412,55,2.888,0,0,KHA
2173791,21,KHA,LUOI,7.228,55,2.463,0,0,TRUNG_BINH_KHA
2181710,21,KHA,CHAM,7.299,55,3.724,0,0,XUAT_SAC
2189629,21,KHA,BINH_THUONG,7.589,55,2.935,0,0,KHA
2197548,21,KHA,BINH_THUONG,7.061,55,2.724,0,0,TRUNG_BINH_KHA
2105467,21,DROPOUT,BINH_THUONG,3.0,0,0.0,86,0,YEU
2113386,21,KHA,CHAM,7.596,55,3.922,0,0,XUAT_SAC
2121305,21,KHA,BINH_THUONG,7.19,55,2.793,0,0,TRUNG_BINH_KHA
2129224,21,KHA,BINH_THUONG,6.969,55,2.507,0,0,TRUNG_BINH_KHA
2137143,21,GIOI,BINH_THUONG,8.427,55,3.663,0,0,XUAT_SAC
2145062,21,GIOI,HOAN_CANH_KHO_KHAN,8.064,55,2.816,0,0,KHA
2152981,21,KHA,BINH_THUONG,7.137,55,2.602,0,0,TRUNG_BINH_KHA
2160900,21,KHA,BINH_THUONG,7.371,55,2.793,0,0,TRUNG_BINH_KHA
2168819,21,KHA,BINH_THUONG,7.233,55,2.827,0,0,KHA
2176738,21,TRUNG_BINH,BINH_THUONG,5.596,50,1.882,32,0,YEU
2184657,21,KHA,CHAM,7.237,55,3.772,0,0,XUAT_SAC
2192576,21,KHA,BINH_THUONG,7.423,55,2.844,0,0,KHA
2100495,21,TRUNG_BINH,CHAM,5.291,53,2.507,30,0,TRUNG_BINH_KHA
2108414,21,TRUNG_BINH,BINH_THUONG,5.127,31,1.775,67,0,YEU
2116333,21,KHA,LUOI,7.371,55,2.466,2,0,TRUNG_BINH_KHA
2124252,21,KHA,BINH_THUONG,6.991,55,2.473,0,0,TRUNG_BINH_KHA
2132171,21,TRUNG_BINH,BINH_THUONG,4.531,9,1.562,76,0,YEU
2140090,21,GIOI,BINH_THUONG,8.094,54,3.226,0,0,GIOI
2148009,21,GIOI,BINH_THUONG,8.395,55,3.565,0,0,GIOI
2155928,21,KHA,BINH_THUONG,7.673,55,2.952,0,0,KHA
2163847,21,GIOI,CHAM,8.019,55,3.956,0,0,XUAT_SAC
2171766,21,GIOI,CHAM,8.022,55,3.983,0,0,XUAT_SAC
2179685,21,KHA,HOAN_CANH_KHO_KHAN,7.085,55,2.238,3,0,TRUNG_BINH
2187604,21,KHA,BINH_THUONG,7.293,55,2.796,0,0,TRUNG_BINH_KHA
2195523,21,KHA,LUOI,7.294,55,2.476,0,0,TRUNG_BINH_KHA
2103442,21,KHA,BINH_THUONG,6.966,55,2.514,0,0,TRUNG_BINH_KHA
2111361,21,GIOI,HOAN_CANH_KHO_KHAN,8.127,55,2.929,0,0,KHA
2119280,21,KHA,BINH_THUONG,7.509,55,2.942,0,0,KHA
2127199,21,GIOI,LUOI,8.474,55,3.037,0,0,KHA
2135118,21,GIOI,LUOI,7.96,55,2.833,0,0,KHA
2143037,21,KHA,CHAM,8.008,55,3.969,0,0,XUAT_SAC
2150956,21,GIOI,CHAM,7.972,55,3.986,0,0,XUAT_SAC
2158875,21,GIOI,LUOI,8.605,55,3.163,0,0,KHA
2166794,21,KHA,BINH_THUONG,7.46,55,2.854,0,0,KHA
2174713,21,KHA,LUOI,7.45,55,2.497,0,0,TRUNG_BINH_KHA
2182632,21,TRUNG_BINH,BINH_THUONG,5.667,51,1.88,39,0,YEU
2190551,21,KHA,BINH_THUONG,7.744,55,3.065,0,0,KHA
2198470,21,KHA,CHAM,7.309,55,3.714,0,0,XUAT_SAC
2106389,21,GIOI,BINH_THUONG,8.68,55,3.68,0,0,XUAT_SAC
2114308,21,KHA,CHAM,7.229,54,3.733,0,0,XUAT_SAC
2122227,21,KHA,BINH_THUONG,7.508,55,2.952,0,0,KHA
2130146,21,DROPOUT,CHAM,4.342,27,2.027,63,0,TRUNG_BINH
2138065,21,KHA,CHAM,7.486,55,3.799,0,0,XUAT_SAC
2145984,21,GIOI,BINH_THUONG,7.976,55,3.18,0,0,KHA
2153903,21,KHA,BINH_THUONG,7.391,55,2.922,0,0,KHA
2161822,21,KHA,BINH_THUONG,7.171,55,2.728,0,0,TRUNG_BINH_KHA
2169741,21,KHA,BINH_THUONG,7.426,55,2.816,0,0,KHA
2177660,21,KHA,CHAM,6.947,55,3.48,0,0,GIOI
2185579,21,KHA,CHAM,7.488,55,3.85,0,0,XUAT_SAC
2193498,21,KHA,CHAM,7.656,55,3.935,0,0,XUAT_SAC
2101417,21,KHA,BINH_THUONG,7.352,55,2.85,0,0,KHA
2109336,21,KHA,BINH_THUONG,7.711,54,3.052,0,0,KHA
2117255,21,KHA,LUOI,7.335,55,2.357,8,0,TRUNG_BINH
2125174,21,KHA,BINH_THUONG,7.391,54,2.861,0,0,KHA
2133093,21,GIOI,HOAN_CANH_KHO_KHAN,8.485,55,3.177,0,0,KHA
2141012,21,KHA,CHAM,7.213,54,3.802,0,0,XUAT_SAC
2148931,21,GIOI,LUOI,8.228,55,2.922,0,0,KHA
2156850,21,KHA,BINH_THUONG,7.32,54,2.774,0,0,TRUNG_BINH_KHA
2164769,21,KHA,BINH_THUONG,7.566,55,3.024,0,0,KHA
2172688,21,GIOI,LUOI,8.358,54,3.073,0,0,KHA
2180607,21,KHA,LUOI,7.52,55,2.561,0,0,TRUNG_BINH_KHA
2188526,21,KHA,LUOI,7.577,55,2.656,4,0,TRUNG_BINH_KHA
